test_case,graph_name,error_rate,algo,ec,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,154,60,94,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,155,60,95,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,156,60,96,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,157,60,97,484.0000,7090.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,158,60,98,484.0000,7090.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,159,60,99,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,160,60,100,500.0000,7106.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,161,60,101,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,162,60,102,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,163,60,103,563.0000,7171.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,164,60,104,578.0000,7193.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,165,60,105,577.0000,7192.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,166,60,106,577.0000,7192.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,167,60,107,577.0000,7192.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,168,60,108,577.0000,7192.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,169,60,109,583.0000,7198.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,170,60,110,583.0000,7198.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,171,60,111,583.0000,7198.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,172,60,112,584.0000,7199.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,173,60,113,584.0000,7199.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,174,60,114,586.0000,7201.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,175,60,115,586.0000,7201.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,176,60,116,592.0000,7213.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,177,60,117,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,178,60,118,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,179,60,119,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,180,60,120,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,181,60,121,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,182,60,122,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,183,60,123,567.0000,7186.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,184,60,124,568.0000,7189.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,185,60,125,567.0000,7188.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,186,60,126,572.0000,7193.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,187,60,127,573.0000,7194.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,188,60,128,580.0000,7201.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,189,60,129,580.0000,7201.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,190,60,130,581.0000,7214.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,191,60,131,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,192,60,132,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,193,60,133,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,194,60,134,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,195,60,135,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,196,60,136,583.0000,7217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,197,60,137,598.0000,7232.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,198,60,138,598.0000,7232.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,199,60,139,598.0000,7232.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,noec,200,60,140,599.0000,7233.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,61,60,1,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,62,60,2,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,63,60,3,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,64,60,4,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,65,60,5,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,66,60,6,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,67,60,7,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,68,60,8,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,69,60,9,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,70,60,10,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,71,60,11,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,72,60,12,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,73,60,13,0.0000,0.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,74,60,14,17.0000,28.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,75,60,15,42.0000,53.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,76,60,16,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,77,60,17,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,78,60,18,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,79,60,19,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,80,60,20,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,81,60,21,100.0000,111.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,82,60,22,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,83,60,23,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,84,60,24,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,85,60,25,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,86,60,26,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,87,60,27,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,88,60,28,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,89,60,29,111.0000,5564.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,90,60,30,162.0000,5636.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,91,60,31,162.0000,5636.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,92,60,32,162.0000,5636.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,93,60,33,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,94,60,34,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,95,60,35,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,96,60,36,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,97,60,37,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,98,60,38,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,99,60,39,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,100,60,40,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,101,60,41,164.0000,5638.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,102,60,42,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,103,60,43,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,104,60,44,163.0000,5637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,105,60,45,167.0000,5641.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,106,60,46,168.0000,5642.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,107,60,47,168.0000,5642.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,108,60,48,168.0000,5642.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,109,60,49,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,110,60,50,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,111,60,51,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,112,60,52,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,113,60,53,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,114,60,54,636.0000,6110.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,115,60,55,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,116,60,56,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,117,60,57,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,118,60,58,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,119,60,59,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,120,60,60,635.0000,6109.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,121,60,61,645.0000,6119.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,122,60,62,740.0000,6250.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,123,60,63,740.0000,6250.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,124,60,64,739.0000,6249.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,125,60,65,742.0000,7740.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,126,60,66,744.0000,7742.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,127,60,67,744.0000,7742.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,128,60,68,744.0000,7742.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,129,60,69,745.0000,7743.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,130,60,70,746.0000,7745.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,131,60,71,746.0000,7745.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,132,60,72,764.0000,7763.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,133,60,73,765.0000,7764.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,134,60,74,774.0000,7773.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,135,60,75,774.0000,7773.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,136,60,76,773.0000,7277.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,137,60,77,773.0000,7277.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,138,60,78,773.0000,7277.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,139,60,79,773.0000,7277.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,140,60,80,774.0000,7278.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,141,60,81,786.0000,7290.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,142,60,82,786.0000,7290.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,143,60,83,790.0000,7294.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,144,60,84,790.0000,7294.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,145,60,85,791.0000,7295.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,146,60,86,898.0000,7428.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,147,60,87,903.0000,7433.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,148,60,88,903.0000,7433.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,149,60,89,904.0000,7434.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,150,60,90,904.0000,7434.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,151,60,91,904.0000,7434.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,152,60,92,432.0000,7006.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,153,60,93,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,154,60,94,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,155,60,95,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,156,60,96,483.0000,7089.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,157,60,97,484.0000,7090.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,158,60,98,484.0000,7090.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,159,60,99,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,160,60,100,500.0000,7106.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,161,60,101,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,162,60,102,501.0000,7107.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,163,60,103,563.0000,7171.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,164,60,104,578.0000,7193.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err0.70_case01_m200,synthetic,0.7000,fullydynamic,ec,165,60,105,577.0000,7192.0000
